facility_id,facility_name,city,zip,inspection_date,n_violations,n_critical,n_categories,has_temperature,has_handwashing,has_pests,has_sourcing,has_permit,prior_visits,prior_viol_sum,prior_crit_sum,prior_viol_avg,days_since_last,month,dow,is_summer,tmax,tmin,tavg,prcp,target_critical
FA0001947,ARROWHEAD ELEMENTARY SCHO,EAST SETAUKET,11733.0,2024-02-15 17:00:00,2,2,2,0,1,0,0,1,0,0,0,0.0,-1.0,2,3,0,40.0,16.0,28.0,0.0,0
FA0001947,ARROWHEAD ELEMENTARY SCHOOL,EAST SETAUKET,11733.0,2025-03-12 14:46:00,2,1,2,1,0,0,0,0,1,2,2,2.0,390.0,3,2,0,,,,,0
FA0001948,MINNESAUKE SCHOOL,EAST SETAUKET,11733.0,2024-01-03 15:47:00,2,0,1,0,0,0,0,0,0,0,0,0.0,-1.0,1,2,0,44.0,24.0,34.0,0.0,0
FA0001948,MINNESAUKE SCHOOL,EAST SETAUKET,11733.0,2025-01-16 15:54:00,2,1,2,0,1,0,0,0,1,2,0,2.0,379.0,1,3,0,,,,,0
FA0001949,MOUNT ELEMENTARY SCHOOL,STONY BROOK,11790.0,2024-10-09 20:05:00,5,1,3,0,1,0,0,1,0,0,0,0.0,-1.0,10,2,0,70.0,46.0,58.0,0.0,0
FA0001949,MOUNT ELEMENTARY SCHOOL,STONY BROOK,11790.0,2025-09-30 14:48:00,1,0,1,0,1,0,0,0,1,5,1,5.0,355.0,9,1,0,,,,,0
FA0001950,NASSAKEAG ELEMENTARY SCHOOL,EAST SETAUKET,11733.0,2024-09-11 14:50:00,4,3,3,0,1,0,0,1,0,0,0,0.0,-1.0,9,2,0,78.0,50.0,64.0,0.0,0
FA0001950,NASSAKEAG ELEMENTARY SCHOOL,EAST SETAUKET,11733.0,2025-10-15 15:02:00,5,4,4,1,1,0,0,1,1,4,3,4.0,399.0,10,2,0,,,,,0
FA0001951,SETAUKET SCHOOL,EAST SETAUKET,11733.0,2024-05-21 16:53:00,2,1,1,0,0,0,0,0,0,0,0,0.0,-1.0,5,1,0,67.0,52.0,59.5,0.0,0
FA0001951,SETAUKET SCHOOL,EAST SETAUKET,11733.0,2025-03-18 14:47:00,6,1,5,0,1,0,0,1,1,2,1,2.0,300.0,3,1,0,,,,,0
FA0001952,WEST BABYLON SENIOR HIGH,WEST BABYLON,11704.0,2024-05-03 13:46:00,6,1,3,0,1,0,0,0,0,0,0,0.0,-1.0,5,4,0,59.0,47.0,53.0,0.0,0
FA0001952,WEST BABYLON SENIOR HIGH,WEST BABYLON,11704.0,2025-03-13 15:12:00,2,1,2,0,1,0,0,1,1,6,1,6.0,314.0,3,3,0,,,,,0
FA0001953,WEST BABYLON JUNIOR HIGH,WEST BABYLON,11704.0,2024-09-17 14:21:00,1,1,1,0,0,0,0,0,0,0,0,0.0,-1.0,9,1,0,79.0,60.0,69.5,0.0,0
FA0001953,WEST BABYLON JUNIOR HIGH,WEST BABYLON,11704.0,2025-10-08 13:43:00,1,1,1,0,0,0,0,0,1,1,1,1.0,385.0,10,2,0,,,,,0
FA0001954,FOREST AVENUE ELEMENTARY,WEST BABYLON,11704.0,2024-05-06 13:42:00,2,1,2,0,1,0,0,0,0,0,0,0.0,-1.0,5,0,0,71.0,54.0,62.5,0.58,0
FA0001954,FOREST AVENUE ELEMENTARY,WEST BABYLON,11704.0,2025-10-09 14:43:00,1,0,1,0,0,0,0,1,1,2,1,2.0,521.0,10,3,0,,,,,0
FA0001955,JFK ELEMENTARY,WEST BABYLON,11704.0,2024-02-01 15:48:00,1,1,1,0,0,0,0,1,0,0,0,0.0,-1.0,2,3,0,45.0,32.0,38.5,0.0,0
FA0001955,JFK ELEMENTARY,WEST BABYLON,11704.0,2025-02-26 16:55:00,1,0,1,0,0,0,0,0,1,1,1,1.0,391.0,2,2,0,,,,,0
FA0001956,SANTAPOGUE ELEMENTARY,WEST BABYLON,11704.0,2024-09-18 17:14:00,1,0,1,0,0,0,0,0,0,0,0,0.0,-1.0,9,2,0,76.0,62.0,69.0,0.0,0
FA0001956,SANTAPOGUE ELEMENTARY,WEST BABYLON,11704.0,2025-10-27 16:51:00,3,2,3,1,1,0,0,0,1,1,0,1.0,403.0,10,0,0,,,,,0
FA0001957,SOUTH BAY ELEMENTARY,WEST BABYLON,11704.0,2025-10-29 15:27:00,1,0,1,0,0,0,0,1,0,0,0,0.0,-1.0,10,2,0,,,,,0
FA0001958,TOOKER AVENUE ELEMENTARY,WEST BABYLON,11704.0,2024-04-11 14:01:00,2,1,2,0,1,0,0,0,0,0,0,0.0,-1.0,4,3,0,59.0,48.0,53.5,0.2,0
FA0001959,IVY LEAGUE SCHOOL,SMITHTOWN,11787.0,2024-04-05 15:52:00,2,2,1,0,1,0,0,0,0,0,0,0.0,-1.0,4,4,0,51.0,34.0,42.5,0.0,0
FA0001959,IVY LEAGUE SCHOOL,SMITHTOWN,11787.0,2025-03-20 14:36:00,1,1,1,0,1,0,0,0,1,2,2,2.0,348.0,3,3,0,,,,,0
FA0001959,IVY LEAGUE SCHOOL,SMITHTOWN,11787.0,2025-08-07 16:43:00,1,1,1,0,1,0,0,0,2,3,3,1.5,140.0,8,3,1,,,,,0
FA0001960,WESTHAMPTON BEACH HIGH SCHOOL,WESTHAMPTON BEACH,11978.0,2024-01-03 16:58:00,10,5,4,1,1,0,0,1,0,0,0,0.0,-1.0,1,2,0,44.0,24.0,34.0,0.0,0
FA0001960,WESTHAMPTON BEACH HIGH SCHOOL,WESTHAMPTON BEACH,11978.0,2025-01-27 15:34:00,13,9,4,1,1,0,0,1,1,10,5,10.0,389.0,1,0,0,,,,,0
FA0001961,WESTHAMPTON BEACH MIDDLE SCHOO,WESTHAMPTON BEACH,11978.0,2024-01-31 16:52:00,7,5,4,1,0,0,0,1,0,0,0,0.0,-1.0,1,2,0,38.0,32.0,35.0,0.0,0
FA0001961,WESTHAMPTON BEACH MIDDLE SCHOOL,WESTHAMPTON BEACH,11978.0,2025-02-06 15:16:00,7,3,4,0,1,0,0,1,1,7,5,7.0,371.0,2,3,0,,,,,0
FA0001962,WESTHAMPTON BEACH ELEMENTARY,WESTHAMPTON BEACH,11978.0,2024-01-24 18:32:00,6,3,5,1,1,0,0,1,0,0,0,0.0,-1.0,1,2,0,50.0,35.0,42.5,0.02,0
FA0001962,WESTHAMPTON BEACH ELEMENTARY,WESTHAMPTON BEACH,11978.0,2025-02-13 15:23:00,12,5,4,1,1,0,0,1,1,6,3,6.0,385.0,2,3,0,,,,,0
FA0001963,WEST ISLIP HIGH SCHOOL,WEST ISLIP,11795.0,2024-03-19 19:28:00,4,3,3,1,1,0,0,1,0,0,0,0.0,-1.0,3,1,0,47.0,33.0,40.0,0.0,0
FA0001963,WEST ISLIP HIGH SCHOOL,WEST ISLIP,11795.0,2025-02-14 15:27:00,8,4,4,1,1,0,0,1,1,4,3,4.0,331.0,2,4,0,,,,,0
FA0001963,WEST ISLIP HIGH SCHOOL,WEST ISLIP,11795.0,2025-08-28 15:40:00,1,1,1,0,1,0,0,0,2,12,7,6.0,195.0,8,3,1,,,,,0
FA0001964,UDALL ROAD MIDDLE SCHOOL,WEST ISLIP,11795.0,2024-05-14 15:39:00,9,5,5,1,1,0,0,1,0,0,0,0.0,-1.0,5,1,0,66.0,52.0,59.0,0.0,0
FA0001964,UDALL ROAD MIDDLE SCHOOL,WEST ISLIP,11795.0,2025-03-13 13:27:00,5,1,3,0,1,0,0,1,1,9,5,9.0,302.0,3,3,0,,,,,0
FA0001965,BEACH STREET MIDDLE SCHOOL,WEST ISLIP,11795.0,2024-05-14 13:58:00,5,3,3,0,1,0,0,1,0,0,0,0.0,-1.0,5,1,0,66.0,52.0,59.0,0.0,0
FA0001965,BEACH STREET MIDDLE SCHOOL,WEST ISLIP,11795.0,2025-03-18 14:00:00,4,1,4,0,1,0,0,1,1,5,3,5.0,308.0,3,1,0,,,,,0
FA0001966,BAYVIEW ELEMENTARY SCHOOL,WEST ISLIP,11795.0,2024-09-11 14:59:00,3,1,1,0,1,0,0,0,0,0,0,0.0,-1.0,9,2,0,78.0,50.0,64.0,0.0,0
FA0001966,BAYVIEW ELEMENTARY SCHOOL,WEST ISLIP,11795.0,2025-10-21 14:44:00,1,1,1,0,1,0,0,0,1,3,1,3.0,404.0,10,1,0,,,,,0
FA0001967,PAUL J. BELLEW ELEMENTARY SCHOOL,WEST ISLIP,11795.0,2024-05-28 14:43:00,4,1,1,0,1,0,0,0,0,0,0,0.0,-1.0,5,1,0,80.0,61.0,70.5,0.0,0
FA0001967,PAUL J. BELLEW ELEMENTARY SCHOOL,WEST ISLIP,11795.0,2025-05-28 18:42:00,2,1,2,0,1,0,0,1,1,4,1,4.0,365.0,5,2,0,,,,,0
FA0001968,MANETUCK ELEMENTARY SCHOOL,WEST ISLIP,11795.0,2024-09-11 15:06:00,4,2,3,0,1,0,0,1,0,0,0,0.0,-1.0,9,2,0,78.0,50.0,64.0,0.0,0
FA0001968,MANETUCK ELEMENTARY SCHOOL,WEST ISLIP,11795.0,2025-10-24 14:45:00,2,2,1,0,1,0,0,0,1,4,2,4.0,407.0,10,4,0,,,,,0
FA0001969,OQUENOCK ELEMENTARY SCHOOL,WEST ISLIP,11795.0,2024-09-11 15:10:00,2,1,1,0,1,0,0,0,0,0,0,0.0,-1.0,9,2,0,78.0,50.0,64.0,0.0,0
FA0001969,OQUENOCK ELEMENTARY SCHOOL,WEST ISLIP,11795.0,2025-10-28 14:56:00,1,1,1,0,1,0,0,0,1,2,1,2.0,411.0,10,1,0,,,,,0
FA0001971,WILLIAM PACA MIDDLE SCHOOL,MASTIC BEACH,11951.0,2024-03-08 16:58:00,7,5,5,1,1,0,0,1,0,0,0,0.0,-1.0,3,4,0,54.0,37.0,45.5,0.0,0
FA0001971,WILLIAM PACA MIDDLE SCHOOL,MASTIC BEACH,11951.0,2025-01-27 16:06:00,6,6,3,1,1,0,0,1,1,7,5,7.0,324.0,1,0,0,,,,,0
FA0001972,WILLIAM FLOYD ELEMENTARY SCHOOL,SHIRLEY,11967.0,2024-01-05 16:10:00,5,4,3,1,1,0,0,0,0,0,0,0.0,-1.0,1,4,0,37.0,24.0,30.5,0.0,0
FA0001972,WILLIAM FLOYD ELEMENTARY SCHOOL,SHIRLEY,11967.0,2025-03-03 16:51:00,4,2,3,0,1,0,0,0,1,5,4,5.0,423.0,3,0,0,,,,,0
FA0001973,TANGIER SMITH ELEMENTARY SCHOOL,MASTIC BEACH,11951.0,2024-04-08 15:11:00,7,4,3,1,1,0,0,0,0,0,0,0.0,-1.0,4,0,0,64.0,36.0,50.0,0.0,0
FA0001973,TANGIER SMITH ELEMENTARY SCHOOL,MASTIC BEACH,11951.0,2025-01-21 18:35:00,5,3,3,1,1,0,0,0,1,7,4,7.0,288.0,1,1,0,,,,,0
FA0001974,MORICHES ELEMENTARY SCHOOL,MORICHES,11955.0,2024-09-13 15:54:00,9,6,5,1,1,0,0,1,0,0,0,0.0,-1.0,9,4,0,80.0,53.0,66.5,0.0,0
FA0001974,MORICHES ELEMENTARY SCHOOL,MORICHES,11955.0,2025-10-29 14:58:00,2,1,1,0,1,0,0,0,1,9,6,9.0,410.0,10,2,0,,,,,0
FA0001975,NATHANIEL WOODHULL ELEMENTARY SCHOOL,SHIRLEY,11967.0,2024-10-01 15:12:00,4,3,3,1,1,0,0,0,0,0,0,0.0,-1.0,10,1,0,71.0,55.0,63.0,0.0,0
FA0001975,NATHANIEL WOODHULL ELEMENTARY SCHOOL,SHIRLEY,11967.0,2025-04-09 13:08:00,2,2,2,0,1,0,0,1,1,4,3,4.0,189.0,4,2,0,,,,,0
FA0001976,WYANDANCH MEMORIAL HIGH SCHOOL,WYANDANCH,11798.0,2024-01-23 15:38:00,6,3,4,1,1,0,0,1,0,0,0,0.0,-1.0,1,1,0,43.0,34.0,38.5,0.0,0
FA0001976,WYANDANCH MEMORIAL HIGH SCHOOL,WYANDANCH,11798.0,2025-01-23 15:20:00,4,1,3,0,1,0,0,0,1,6,3,6.0,365.0,1,3,0,,,,,0
FA0001977,MILTON L. OLIVE MIDDLE SCHOOL,WYANDANCH,11798.0,2024-02-14 16:04:00,10,4,4,1,0,0,0,1,0,0,0,0.0,-1.0,2,2,0,35.0,28.0,31.5,0.0,0
FA0001977,MILTON L. OLIVE MIDDLE SCHOOL,WYANDANCH,11798.0,2025-02-24 16:19:00,7,5,3,1,0,0,0,1,1,10,4,10.0,376.0,2,0,0,,,,,0
FA0001978,"MARTIN LUTHER KING, JR. ELEMENTARY SCHOOL",WYANDANCH,11798.0,2024-03-08 16:08:00,5,3,3,0,1,0,0,1,0,0,0,0.0,-1.0,3,4,0,54.0,37.0,45.5,0.0,0
FA0001978,"MARTIN LUTHER KING, JR. ELEMENTARY SCHOOL",WYANDANCH,11798.0,2025-02-24 15:00:00,4,3,3,0,1,0,0,1,1,5,3,5.0,352.0,2,0,0,,,,,0
FA0001979,SALTZMAN EAST MEMORIAL ELEMENTARY SCHOOL,FARMINGDALE,11735.0,2024-09-20 14:24:00,2,1,2,0,0,0,0,1,0,0,0,0.0,-1.0,9,4,0,77.0,66.0,71.5,0.0,0
FA0001979,SALTZMAN EAST MEMORIAL ELEMENTARY SCHOOL,FARMINGDALE,11735.0,2025-11-14 15:55:00,3,0,3,0,0,0,0,0,1,2,1,2.0,420.0,11,4,0,,,,,0
FA0001980,HARRY B. WARD TECHNICAL CENTER,RIVERHEAD,11901.0,2025-02-07 19:26:00,6,4,3,0,1,0,0,1,0,0,0,0.0,-1.0,2,4,0,,,,,0
FA0001981,EVANGELICAL EMANUEL LUTHERAN SCHOOL,PATCHOGUE,11772.0,2024-02-27 17:29:00,5,2,3,0,1,0,0,1,0,0,0,0.0,-1.0,2,1,0,54.0,31.0,42.5,0.62,0
FA0001981,EVANGELICAL EMANUEL LUTHERAN SCHOOL,PATCHOGUE,11772.0,2025-01-27 14:11:00,1,1,1,0,1,0,0,0,1,5,2,5.0,334.0,1,0,0,,,,,0
FA0001982,THE KNOX SCHOOL,SAINT JAMES,11780.0,2024-04-05 14:46:00,9,5,5,1,1,0,0,1,0,0,0,0.0,-1.0,4,4,0,51.0,34.0,42.5,0.0,0
FA0001982,THE KNOX SCHOOL,SAINT JAMES,11780.0,2025-01-27 15:06:00,4,2,2,0,1,0,0,0,1,9,5,9.0,297.0,1,0,0,,,,,0
FA0001983,WESTERN SUFFOLK BOCES/JAMES E. ALLEN ELEMENTARY SCHOOL,DIX HILLS,11746.0,2024-09-04 15:43:00,4,3,3,1,0,0,0,1,0,0,0,0.0,-1.0,9,2,0,77.0,49.0,63.0,0.0,0
FA0001983,WESTERN SUFFOLK BOCES/JAMES E. ALLEN ELEMENTARY SCHOOL,DIX HILLS,11746.0,2025-10-01 14:13:00,4,2,3,1,1,0,0,1,1,4,3,4.0,391.0,10,2,0,,,,,0
FA0001984,WESTERN SUFFOLK BOCES/JAMES E. ALLEN JRSR SCHOOL,MELVILLE,11747.0,2024-03-04 16:34:00,2,2,2,0,1,0,0,0,0,0,0,0.0,-1.0,3,0,0,59.0,37.0,48.0,0.0,0
FA0001984,WESTERN SUFFOLK BOCES/JAMES E. ALLEN JRSR SCHOOL,MELVILLE,11747.0,2025-03-10 15:52:00,6,5,4,1,1,0,0,1,1,2,2,2.0,370.0,3,0,0,,,,,0
FA0001985,HARBOR COUNTRY DAY SCHOOL,SAINT JAMES,11780.0,2024-05-14 15:32:00,1,1,1,0,1,0,0,0,0,0,0,0.0,-1.0,5,1,0,66.0,52.0,59.0,0.0,0
FA0001985,HARBOR COUNTRY DAY SCHOOL,SAINT JAMES,11780.0,2025-05-02 16:23:00,3,1,3,0,1,0,0,0,1,1,1,1.0,353.0,5,4,0,,,,,0
FA0001986,LONGWOOD HIGH SCHOOL,MIDDLE ISLAND,11953.0,2024-10-01 16:33:00,7,5,4,1,1,0,0,1,0,0,0,0.0,-1.0,10,1,0,71.0,55.0,63.0,0.0,0
FA0001986,LONGWOOD HIGH SCHOOL,MIDDLE ISLAND,11953.0,2025-10-14 15:15:00,5,4,3,1,1,0,0,1,1,7,5,7.0,377.0,10,1,0,,,,,0
FA0001987,GARY D. BIXHORN TECHNICAL CENT,BELLPORT,11713.0,2024-03-13 15:34:00,6,3,2,0,1,0,0,1,0,0,0,0.0,-1.0,3,2,0,55.0,34.0,44.5,0.0,0
FA0001987,GARY D. BIXHORN TECHNICAL CENTER,BELLPORT,11713.0,2025-03-18 18:48:00,5,2,2,0,1,0,0,0,1,6,3,6.0,370.0,3,1,0,,,,,0
FA0001988,MT. SINAI HS,MT. SINAI,11766.0,2024-09-24 15:44:00,7,4,4,1,1,0,0,1,0,0,0,0.0,-1.0,9,1,0,68.0,55.0,61.5,0.0,0
FA0001988,MT. SINAI HS,MT. SINAI,11766.0,2025-10-09 15:22:00,7,2,4,1,1,0,0,1,1,7,4,7.0,379.0,10,3,0,,,,,0
FA0001989,SAYVILLE LEARNING CENTER,SAYVILLE,11782.0,2025-11-18 14:21:00,3,1,2,1,0,0,0,0,0,0,0,0.0,-1.0,11,1,0,,,,,0
FA0001990,ARAMARK @ SCCC BABYLON STUDENT CENTER,SELDEN,11784.0,2024-09-17 15:53:00,10,8,3,1,0,0,0,1,0,0,0,0.0,-1.0,9,1,0,79.0,60.0,69.5,0.0,0
FA0001990,ARAMARK @ SCCC BABYLON STUDENT CENTER,SELDEN,11784.0,2025-04-16 16:27:00,9,7,4,1,1,0,0,1,1,10,8,10.0,211.0,4,2,0,,,,,0
FA0001991,ARAMARK @ SCCC SOUTHAMPTON BLD,SELDEN,11784.0,2024-09-17 17:49:00,4,2,2,0,0,0,0,1,0,0,0,0.0,-1.0,9,1,0,79.0,60.0,69.5,0.0,0
FA0001991,ARAMARK @ SCCC SOUTHAMPTON BLD,SELDEN,11784.0,2025-10-21 13:44:00,5,2,3,0,0,0,0,1,1,4,2,4.0,398.0,10,1,0,,,,,0
FA0001992,SCCC - PECONIC CAFE,RIVERHEAD,11901.0,2024-02-27 17:01:00,5,2,3,1,0,0,0,0,0,0,0,0.0,-1.0,2,1,0,54.0,31.0,42.5,0.62,0
FA0001992,SCCC - PECONIC CAFE,RIVERHEAD,11901.0,2025-02-05 16:21:00,8,5,5,1,1,0,0,1,1,5,2,5.0,343.0,2,2,0,,,,,0
FA0001992,SCCC - PECONIC CAFE,RIVERHEAD,11901.0,2025-12-01 17:50:00,11,7,5,1,0,0,0,1,2,13,7,6.5,299.0,12,0,0,,,,,0
FA0001993,THREE VILLAGE ACADEMY @ NORTH,STONY BROOK,11790.0,2024-01-03 14:26:00,2,1,2,1,0,0,0,0,0,0,0,0.0,-1.0,1,2,0,44.0,24.0,34.0,0.0,0
FA0001993,THREE VILLAGE ACADEMY @ NORTH,STONY BROOK,11790.0,2025-03-03 16:01:00,4,2,3,1,0,0,0,1,1,2,1,2.0,425.0,3,0,0,,,,,0
FA0001994,LONGWOOD JR. HIGH SCHOOL,MIDDLE ISLAND,11953.0,2025-10-14 18:39:00,5,2,4,0,1,0,0,1,0,0,0,0.0,-1.0,10,1,0,,,,,0
FA0001995,CORDELLO AVE. ELEMENTARY SCHOO,CENTRAL ISLIP,11722.0,2024-09-16 14:47:00,2,1,2,1,0,0,0,0,0,0,0,0.0,-1.0,9,0,0,76.0,51.0,63.5,0.0,0
FA0001995,CORDELLO AVE. ELEMENTARY SCHOOL,CENTRAL ISLIP,11722.0,2025-10-06 16:16:00,3,1,3,1,0,0,0,0,1,2,1,2.0,385.0,10,0,0,,,,,0
FA0001996,OUR LADY OF GUADALUPE CATHOLIC SCHOOL,DEER PARK,11729.0,2024-10-01 17:38:00,1,1,1,1,0,0,0,0,0,0,0,0.0,-1.0,10,1,0,71.0,55.0,63.0,0.0,0
FA0001996,OUR LADY OF GUADALUPE CATHOLIC SCHOOL,DEER PARK,11729.0,2025-10-28 14:42:00,2,0,2,0,1,0,0,0,1,1,1,1.0,391.0,10,1,0,,,,,0
FA0001998,SMITHTOWN SD CENTRAL KITCHEN,NESCONSET,11767.0,2024-05-21 17:26:00,6,4,4,1,1,0,0,1,0,0,0,0.0,-1.0,5,1,0,67.0,52.0,59.5,0.0,0
FA0001998,SMITHTOWN SD CENTRAL KITCHEN,NESCONSET,11767.0,2025-02-25 17:14:00,4,2,3,1,1,0,0,0,1,6,4,6.0,279.0,2,1,0,,,,,0
FA0001999,SEMINARY OF IMMACULATE CONCEPT,HUNTINGTON,11743.0,2024-05-22 16:33:00,9,4,4,0,1,0,0,1,0,0,0,0.0,-1.0,5,2,0,76.0,60.0,68.0,0.0,0
FA0001999,SEMINARY OF IMMACULATE CONCEPT,HUNTINGTON,11743.0,2025-04-09 18:35:00,4,2,3,0,1,0,0,1,1,9,4,9.0,322.0,4,2,0,,,,,0
FA0002001,ST. ANTHONY'S HIGH SCHOOL,MELVILLE,11747.0,2024-09-05 14:54:00,11,5,5,1,1,0,0,1,0,0,0,0.0,-1.0,9,3,0,78.0,52.0,65.0,0.0,0
FA0002001,SAINT ANTHONY'S HIGH SCHOOL,MELVILLE,11747.0,2025-10-03 14:16:00,6,4,4,1,0,0,0,1,1,11,5,11.0,392.0,10,4,0,,,,,0
FA0002002,MADONNA HEIGHTS,DIX HILLS,11746.0,2024-01-30 16:20:00,14,7,6,1,1,0,0,1,0,0,0,0.0,-1.0,1,1,0,37.0,34.0,35.5,0.0,0
FA0002002,MADONNA HEIGHTS,DIX HILLS,11746.0,2025-03-03 19:36:00,6,2,3,1,0,0,0,1,1,14,7,14.0,398.0,3,0,0,,,,,0
FA0002003,ST.JOHN THE BAPTIST D.H.S,WEST ISLIP,11795.0,2024-09-12 14:33:00,4,2,4,0,1,0,0,1,0,0,0,0.0,-1.0,9,3,0,78.0,51.0,64.5,0.0,0
FA0002003,ST.JOHN THE BAPTIST D.H.S,WEST ISLIP,11795.0,2025-10-16 14:20:00,5,5,3,1,1,0,0,1,1,4,2,4.0,398.0,10,3,0,,,,,0
FA0002004,WESTERN SUFFOLK BOCES/WILSON TECH BLDG. B,DIX HILLS,11746.0,2024-09-04 16:50:00,2,0,1,0,0,0,0,0,0,0,0,0.0,-1.0,9,2,0,77.0,49.0,63.0,0.0,0
FA0002004,WESTERN SUFFOLK BOCES/WILSON TECH BLDG. B,DIX HILLS,11746.0,2025-03-17 14:54:00,2,1,2,1,0,0,0,0,1,2,0,2.0,193.0,3,0,0,,,,,0
FA0002005,AHRC - WESTHAMPTON BEACH,WESTHAMPTON BEACH,11978.0,2024-01-24 20:15:00,5,3,3,0,0,0,0,1,0,0,0,0.0,-1.0,1,2,0,50.0,35.0,42.5,0.02,0
FA0002005,AHRC - WESTHAMPTON BEACH,WESTHAMPTON BEACH,11978.0,2025-02-06 18:22:00,10,3,4,1,1,0,0,0,1,5,3,5.0,378.0,2,3,0,,,,,0
FA0002006,AHRC - BOHEMIA,BOHEMIA,11716.0,2024-05-22 15:16:00,10,5,4,1,0,0,0,1,0,0,0,0.0,-1.0,5,2,0,76.0,60.0,68.0,0.0,0
FA0002007,SOUTH SHORE CHARTER SCHOOL,CENTRAL ISLIP,11722.0,2024-10-30 13:29:00,2,0,2,0,0,0,0,0,0,0,0,0.0,-1.0,10,2,0,69.0,56.0,62.5,0.0,0
